User-ID;Location;Age
23170;istanbul, yukon territory, turkey;24.0
23172;toronto, ontario, canada;16.0
23173;toledo, ohio, usa;57.0
23174;rubí, barcelona, spain;43.0
23176;berkeley, california, usa;56.0
23178;berkeley, california, usa;46.0
23180;berkeley, california, usa;28.0
23181;berkeley, california, usa;40.0
23182;berkeley, california, usa;21.0
23186;shenzhen, emilia romagna, china;22.0
23188;vancouver, british columbia, canada;43.0
23189;sevilla, andalucía, spain;40.0
23190;wasaga beach, ontario, canada;28.0
23191;seattle, washington, usa;51.0
23192;berlin, berlin, germany;16.0
23193;potsdam, new york, usa;25.0
23194;berlin, berlin, germany;28.0
23197;berlin, berlin, germany;38.0
23198;berlin, n/a, germany;36.0
23200;dallgow-döberitz, brandenburg, germany;30.0
23201;berlin, berlin, germany;61.0
23202;berlin, berlin, germany;25.0
23203;bakersfield, california, usa;26.0
23204;berlin, berlin, germany;26.0
23205;berlin, berlin, germany;24.0
23206;berlin, berlin, germany;46.0
23207;berlin, berlin, germany;60.0
23208;berlin, berlin, germany;52.0
23210;san diego, california, usa;62.0
23211;kalamazoo, michigan, usa;37.0
23212;malaga, n/a, spain;38.0
23213;burgos, burgos, spain;26.0
23216;oviedo, asturias, spain;39.0
23217;somerset, n/a, bermuda;19.0
23218;jacksonville, florida, usa;36.0
23220;decatur, georgia, usa;44.0
23222;coral springs, florida, usa;28.0
23223;west chicago, illinois, usa;43.0
23224;houston, texas, usa;32.0
23225;lillooet, british columbia, canada;38.0
23226;barcelona, alabama, spain;25.0
23227;vigo, galicia, canada;38.0
23228;onil, washington, spain;30.0
23234;leaburg, oregon, usa;54.0
23235;hervey bay, queensland, australia;73.0
23237;baiersdorf, bayern, germany;32.0
23238;toronto, ontario, canada;41.0
23239;madrid, alabama, spain;14.0
23241;wellington, new zealand, new zealand;41.0
23242;normal, illinois, usa;27.0
23245;lausanne, vaud, switzerland;39.0
23246;berkeley, california, usa;15.0
23247;mindelheim, bayern, germany;36.0
23249;northern cambria, pennsylvania, usa;53.0
23251;austin, texas, usa;49.0
23252;kelkheim, hessen, germany;62.0
23253;glasgow, scotland, united kingdom;27.0
23255;cupertino, california, usa;73.0
23256;andorra, lombardia, andorra;27.0
23257;barcelona, barcelona, spain;16.0
23258;palma de mallorca, baleares, spain;34.0
23259;porirua, wellington, new zealand;28.0
23260;san diego, california, usa;60.0
23261;darwin, northern territory, australia;57.0
23262;abilene, kansas, usa;55.0
23264;hasselroth, hessen, germany;58.0
23266;aachen, nordrhein-westfalen, germany;12.0
23267;vanier, ontario, canada;58.0
23268;berlin, berlin, germany;39.0
23270;hamburg, hawaii, germany;32.0
23272;pullach, bayern, germany;58.0
23274;mill valley, california, usa;31.0
23275;raleigh, north carolina, usa;56.0
23277;duluth, minnesota, usa;51.0
23282;laudenbach, bayern, germany;60.0
23283;astoria, oregon, usa;64.0
23286;quezon city,metro manila, n/a, philippines;17.0
23287;buffalo, new york, usa;21.0
23289;columbus, mississippi, usa;54.0
23292;scott a.f.b., illinois, usa;36.0
23295;córdoba, córdoba, argentina;24.0
23296;rye, victoria, australia;71.0
23297;valley stream, new york, usa;56.0
23299;san antonio, texas, usa;23.0
23300;mt. pearl, newfoundland, canada;23.0
23301;marbais, brabant wallon, belgium;33.0
23303;dunedin, otago, new zealand;43.0
23304;galloway, new jersey, usa;60.0
23305;esslingen, baden-wuerttemberg, germany;41.0
23311;apeldoorn, n/a, netherlands;34.0
23314;mississauga, ontario, canada;19.0
23317;state college, pennsylvania, usa;43.0
23318;rouen, 76000, france;18.0
23319;addison, illinois, usa;29.0
23321;istanbul, istanbul, turkey;24.0
23322;paris, georgia, france;26.0
23323;arganda-aranjuez, madrid, spain;24.0
23324;union springs, new york, usa;54.0
23325;vitoria - gasteiz, país vasco, álava, spain;17.0
23327;enschede, overijssel, netherlands;27.0
23328;barcelona, cataluña, spain;24.0
23331;marietta, georgia, usa;33.0
23332;mortera, cantabria, spain;45.0
23336;olympia, washington, usa;72.0
23337;mercer, pennsylvania, usa;22.0
23339;largo, florida, usa;17.0
23341;columbia, south carolina, usa;46.0
23343;ladson, south carolina, usa;37.0
23346;kilkenny, kilkenny, ireland;47.0
23347;hayes, virginia, usa;35.0
23349;sydney, new south wales, australia;24.0
23350;north bend, washington, usa;41.0
23352;ponce de leon, florida, usa;38.0
23353;berryville, virginia, usa;31.0
23354;zaragoza, aragón, spain;22.0
23356;altenkirchen, germany, deutsches reich;17.0
23358;olathe, kansas, usa;15.0
23362;willow street, pennsylvania, usa;33.0
23364;bisbee, arizona, usa;49.0
23365;portage la prairie, manitoba, canada;34.0
23366;sidney, nebraska, usa;54.0
23368;valencia, carabobo, venezuela;14.0
23369;barcelona, barcelona, spain;16.0
23370;big lake, minnesota, usa;46.0
23371;schuld, rheinland-pfalz, germany;29.0
23373;roma, lazio, italy;37.0
23375;ciudad real, wales, spain;13.0
23376;stendal, sachsen-anhalt, germany;16.0
23377;salem, oregon, usa;51.0
23379;bologna, emilia romagna, italy;37.0
23380;barcelona, catalunya, spain;39.0
23381;rome, lazio, italy;28.0
23382;capital federal, buenos aires, argentina;20.0
23386;münster, nordrhein-westfalen, germany;39.0
23387;waregem, west-vlaanderen, belgium;18.0
23388;8851 koolskamp, west-vlaanderen, belgium;20.0
23389;limoges, limousin, france;44.0
23390;zaragoza, aragón, spain;26.0
23392;port angeles, washington, usa;70.0
23393;washington dc, dc, usa;43.0
23394;exeter, england, united kingdom;68.0
23399;"carvin, \n/a\"", france""";18.0
23400;cordoba, andalucia, spain;32.0
23403;london, england, united kingdom;26.0
23405;basel, basel, switzerland;41.0
23406;rome, lazio, italy;21.0
23411;lazio, lazio, italy;43.0
23412;adelaide, south australia,;29.0
23413;santiago, metropolitana, chile;21.0
23414;purgstall, niederoesterreich, austria;28.0
23415;barcelona, catalunya, spain;23.0
23416;akron, ohio, usa;47.0
23417;seabrook, new hampshire, usa;29.0
23419;sant feliu de llobregat, catalunya, spain;27.0
23420;santos, sao paulo, brazil;40.0
23422;barcelona, barcelona, spain;45.0
23423;carmignano di brenta, veneto, italy;29.0
23424;paris, île de france, france;25.0
23427;milpitas, california, usa;44.0
23428;perth, western australia, australia;20.0
23430;sydney, new south wales, australia;15.0
23432;columbus, ohio, usa;20.0
23433;belfort, n/a, france;31.0
23437;viernheim, hessen, germany;31.0
23438;istanbul, n/a, turkey;25.0
23439;sitges, barcelona, spain;32.0
23442;roma, lazio, italy;31.0
23444;taman tun dr. ismail, kuala lumpur, malaysia;28.0
23445;meitingen, bayern, germany;23.0
23446;dayton, ohio, usa;51.0
23447;london, ontario, canada;42.0
23449;bilbao, bizkaia, spain;19.0
23451;sydney, new south wales, australia;22.0
23455;napa, california, usa;14.0
23456;ypsilanti, michigan, usa;44.0
23457;kilchberg, zurich, switzerland;60.0
23458;canvey island, england, united kingdom;104.0
23460;toronto, ontario, canada;26.0
23461;atlanta, georgia, usa;23.0
23462;vigo, pontevedra, spain;19.0
23463;vladivostok, primorskiy region, russia;19.0
23467;addlestone, surrey, united kingdom;28.0
23468;bilbao, euskadi, spain;39.0
23470;madrid, saarland, spain;35.0
23471;duncan, british columbia, canada;38.0
23473;arlington, virginia, usa;38.0
23475;vilnius, n/a, lithuania;20.0
23476;valencia, n/a, spain;28.0
23477;lady lake, florida, usa;68.0
23479;amherst, nova scotia, canada;32.0
23481;valencia, valencia, spain;21.0
23483;san diego, california, usa;53.0
23485;conceição de faro, algarve, portugal;35.0
23487;rockford, illinois, usa;33.0
23489;bronx, new york, usa;49.0
23490;inverary, ontario, canada;65.0
23491;victoria, british columbia, canada;33.0
23495;blairgowrie, victoria, australia;45.0
23499;dallas, texas, usa;42.0
23502;dekalb, illinois, usa;35.0
23503;sydney, new south wales, australia;37.0
23505;ripley, mississippi, usa;17.0
23506;griffin, georgia, usa;16.0
23509;toronto, ontario, canada;20.0
23511;chapel hill, north carolina, usa;56.0
23515;alderley edge, cheshire, united kingdom;47.0
23517;condeixa-a-nova, coimbra, portugal;25.0
23519;istanbul, turkey, turkey;22.0
23520;oceanside, california, usa;39.0
23521;houston, texas, usa;41.0
23522;boulder, colorado, usa;64.0
23524;vista, california, usa;46.0
23526;anderson, indiana, usa;54.0
23528;barcelona, catalonia, catalonia;25.0
23529;burraneer, new south wales, australia;38.0
23530;szczecin, n/a, poland;19.0
23531;milan, louisiana, afghanistan;31.0
23533;firenze, toscana, italy;21.0
23534;asheville, north carolina, usa;48.0
23535;erie, pennsylvania, usa;48.0
23537;gilbertsville, pennsylvania, usa;38.0
23538;edmonton, alberta, canada;32.0
23540;krefeld, nordrhein-westfalen, germany;48.0
23541;quispamsis, new brunswick, canada;48.0
23542;jammu, marche, micronesia;19.0
23543;sydney, australian capital territory, australia;16.0
23545;charlton, massachusetts, usa;17.0
23547;mcallen, texas, usa;26.0
23549;lahore, punjab, pakistan;31.0
23550;leon, leon, spain;26.0
23552;blanes, catalunya, spain;39.0
23557;george town, tasmania, australia;22.0
23558;paderborn, nordrhein-westfalen, germany;26.0
23562;playa de las américas, , spain;28.0
23563;des moines, iowa, usa;25.0
23564;douds, iowa, usa;48.0
23565;la habana, ciudad habana, cuba;63.0
23566;toms river, new jersey, usa;57.0
23569;singapore, n/a, singapore;103.0
23571;burbank, california, usa;41.0
23575;huntington beach, california, italy;45.0
23576;northbrook, illinois, usa;34.0
23577;st peters, missouri, usa;24.0
23578;hinsdale, illinois, usa;57.0
23580;roanoke, virginia, usa;53.0
23581;williamsville, new york, usa;44.0
23582;lake st. louis, missouri, usa;37.0
23584;london, england, united kingdom;30.0
23586;chicago, illinois, usa;25.0
23589;dryden, new york, usa;39.0
23590;elkhart, indiana, usa;27.0
23591;oakville, ontario, canada;36.0
23592;huntsville, alabama, usa;42.0
23593;fairfield, california, usa;42.0
23594;besançon, n/a, france;22.0
23595;collinsville, illinois, usa;45.0
23597;bettendorf, iowa, usa;44.0
23598;south kingstown, rhode island, usa;31.0
23599;melbourne, victoria, australia;14.0
23600;gurnee, illinois, usa;41.0
23601;farmington hills, michigan, usa;50.0
23602;swifton, arkansas, usa;19.0
23604;brahma lodge, south australia, australia;25.0
23606;london, england, united kingdom;24.0
23608;richardton, north dakota, usa;19.0
23609;melbourne, florida, usa;48.0
23610;charlotte, north carolina, usa;35.0
23613;pittsburgh, pennsylvania, usa;34.0
23616;dartmouth, massachusetts, usa;30.0
23617;birmingham, england, united kingdom;20.0
23619;burlington, vermont, usa;34.0
23621;oakland, california, usa;29.0
23623;palm harbor, florida, usa;54.0
23631;macon, georgia, usa;57.0
23632;oakville, ontario, canada;30.0
23634;washington, dc, usa;23.0
23635;southgate, michigan, usa;41.0
23637;bethel, connecticut, usa;49.0
23641;des moines, iowa, usa;30.0
23643;kensington, maryland, usa;54.0
23644;denver, colorado, usa;38.0
23648;savage, minnesota, usa;40.0
23649;royal oak, michigan, usa;28.0
23650;mountain view, california, usa;19.0
23653;stoneham, massachusetts, usa;39.0
23654;london, oregon, canada;24.0
23655;bath, maine, usa;26.0
23658;peabody, massachusetts, usa;41.0
23659;hopkinsville, kentucky, usa;41.0
23662;bullhead city, arizona, usa;43.0
23663;chicago, illinois, usa;27.0
23665;dahlonega, georgia, usa;47.0
23667;santa cruz, california, usa;25.0
23668;middletown, ohio, usa;36.0
23669;shawnee mission, kansas, usa;76.0
23670;north rose, new york, usa;49.0
23671;loughborough, england, united kingdom;25.0
23673;acworth, georgia, usa;36.0
23675;alexandria, virginia, usa;30.0
23676;sant just desvern, barcelona, spain;39.0
23677;laconia, new hampshire, usa;32.0
23681;st. paul, minnesota, usa;27.0
23682;danville, ohio, usa;43.0
23683;indianapolis, indiana, usa;39.0
23684;chicago, illinois, usa;27.0
23686;tallahassee, florida, usa;32.0
23688;cherry hill, new jersey, usa;51.0
23689;denver, colorado, usa;43.0
23691;chicago, illinois, usa;26.0
23693;sydney, new south wales, australia;14.0
23694;horsham, england, united kingdom;58.0
23697;playa del rey, california, usa;28.0
23699;minneapolis, minnesota, usa;25.0
23702;new orleans, louisiana, usa;27.0
23703;jackson, michigan, usa;27.0
23704;oakland, california, usa;41.0
23705;chicago, illinois, usa;27.0
23706;burlington, vermont, usa;26.0
23709;wantagh, new york, usa;28.0
23710;kelmscott, western australia, australia;46.0
23711;london, england, united kingdom;34.0
23713;nassau bay, texas, usa;18.0
23714;new hudson, michigan, usa;31.0
23715;tampa, florida, usa;22.0
23718;buenos aires, buenos aires, argentina;41.0
23719;lisboa, lisboa, portugal;39.0
23721;stgo, rm, chile;19.0
23722;arlington hts, illinois, usa;44.0
23723;clay center, kansas, usa;40.0
23725;belo horizonte, minas gerais, brazil;57.0
23726;henderson, nevada, usa;70.0
23730;fremont, california, usa;17.0
23731;coimbra, coimbra, portugal;25.0
23732;victoria, victoria, mexico;18.0
23734;porto alegre, rio grande do sul, brazil;33.0
23738;braga, braga, portugal;24.0
23740;princeton, new jersey, usa;36.0
23741;badajoz, extremadura, spain;27.0
23742;calistoga, california, usa;77.0
23743;barcelona, catalunya, spain;45.0
23748;keyser, west virginia, usa;28.0
23753;tacoma, washington, usa;63.0
23754;princeton, new jersey, usa;38.0
23755;waverly, new york, usa;59.0
23757;lewes, delaware, usa;63.0
23758;buffalo center, iowa, usa;54.0
23763;shaker heights, ohio, usa;18.0
23765;chesapeake, virginia, usa;35.0
23768;st. louis, missouri, usa;45.0
23773;mexico, missouri, usa;60.0
23774;seattle, washington, usa;41.0
23775;santa barbara, california, usa;61.0
23776;south riding, virginia, usa;29.0
23777;pittsburg, kansas, usa;36.0
23778;san francisco, california, usa;38.0
23782;pittsburgh, pennsylvania, usa;68.0
23783;manalapan, new jersey, usa;47.0
23785;madison, wisconsin, usa;23.0
23789;oglianico, piemonte, italy;25.0
23790;willis, texas, usa;64.0
23791;golden, colorado, usa;36.0
23793;burnsville, minnesota, usa;39.0
23794;hot springs,, south dakota, usa;62.0
23796;pittsburgh, pennsylvania, usa;54.0
23797;stephens city, virginia, usa;44.0
23798;cannon falls, minnesota, usa;34.0
23801;winter haven, florida, usa;65.0
23802;sheffield, south yorkshire, united kingdom;43.0
23805;irvine, california, usa;24.0
23807;vancouver, washington, usa;50.0
23808;london, england, united kingdom;66.0
23811;mentor, ohio, usa;26.0
23812;adelaide, south australia, australia;37.0
23813;bologna, emilia romagna, italy;49.0
23816;budd lake, new jersey, usa;41.0
23817;florham park, new jersey, usa;43.0
23819;ashburton, mid canterbury, new zealand;55.0
23820;madrid, madrid, spain;0.0
23821;nottingham, nottinghamshire,england, united kingdom;61.0
23824;north royalton, ohio, usa;53.0
23828;lisboa, n/a, portugal;29.0
23829;aurora, minnesota, usa;47.0
23831;regina, saskatchewan, canada;40.0
23832;miami, florida, usa;50.0
23833;hattiesburg, mississippi, usa;25.0
23834;fairbanks, alaska, usa;32.0
23835;kuala lumpur, wilayah persekutuan, malaysia;42.0
23838;münchen, bayern, germany;21.0
23839;berlin, berlin, germany;37.0
23840;munich, bavaria, germany;30.0
23841;acton, massachusetts, usa;31.0
23842;elliot lake, ontario, canada;24.0
23843;roma, lazio, italy;69.0
23844;new castle, delaware, usa;61.0
23846;philadelphia, pennsylvania, usa;29.0
23847;chicago, illinois, usa;36.0
23848;kirkland, washington, usa;31.0
23849;berkley, michigan, usa;25.0
23850;leverkusen, nordrhein-westfalen, germany;21.0
23852;stade, niedersachsen, germany;17.0
23853;freising, bayern, germany;24.0
23856;darmstadt, hessen, germany;25.0
23858;buenos aires, buenos aires, argentina;33.0
23859;london, england, united kingdom;25.0
23863;barcelona, barcelona, spain;1.0
23864;beamsville, ontario, canada;74.0
23865;roma, ,;25.0
23867;carson city, nevada, usa;82.0
23868;long beach, california, usa;61.0
23872;tulsa, oklahoma, usa;22.0
23877;valencia, valencia, spain;24.0
23878;vancouver, british columbia, canada;15.0
23879;sydney, australia, australia;15.0
23882;calgary, n.w., alberta, canada;59.0
23885;boston, massachusetts, usa;39.0
23887;webb city, missouri, usa;32.0
23889;massapequa park, new york, usa;64.0
23890;springfield, missouri, usa;40.0
23893;cairns, queensland, australia;56.0
23895;catanzaro, calabria, italy;42.0
23896;rocky hill, new jersey, usa;75.0
23898;winchester, virginia, usa;75.0
23899;london, england, united kingdom;25.0
23900;hudson, new york, usa;39.0
23903;rio grande, puerto rico, usa;32.0
23905;romford, essex, united kingdom;58.0
23906;tumwater, washington, usa;59.0
23907;madrid, n/a, spain;27.0
23909;east providence, saarland, usa;52.0
23910;brookfield, wisconsin, usa;49.0
23914;belvidere, tennessee, usa;65.0
23916;erie, pennsylvania, usa;31.0
23920;zillisheim, alsace, france;19.0
23922;regina, saskatchewan, canada;65.0
23924;warrior run, pennsylvania, usa;52.0
23925;conway springs, kansas, usa;55.0
23926;phoenix, arizona, usa;36.0
23927;madrid, madrid, spain;20.0
23929;norman, oklahoma, usa;73.0
